channel,source,type,convo,direction,user,contact,text,tags,convoCreatedAt,itemCreatedAt,external,firstReplyTimeSecs,firstReplyTimeMins,firstReplyTimeHours
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tgqn2-UgABSZ_N,inbound,,TheJoeFin (Joe Finney),"""@jerrynixon @firefox Sounds like a great opportunity for the Command Bar Flyout tool from the WinUI library. https://t.co/eFCzSvgbPu

@MSEdgeDev do you plan on using WinUI when it comes out?""","EN,Fan Luv",2018-07-10 16:36:56,2018-07-10 16:36:56,https://twitter.com/statuses/1016722954841968649,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TgWn2-UgABSZ-3,inbound,,opennGold (ᴏᴘᴇɴɴ ʜǫ ɴᴇᴡs ®™),"""#wetenschap Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS: - Mozilla test… https://t.co/Og9D5q24nP""","NL,Firefox iOS",2018-07-10 16:35:28,2018-07-10 16:35:28,https://twitter.com/statuses/1016722582438064128,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TfouM-swAB4ECh,inbound,,jschauma (Jan Schaumann),"""With Chrome deprecating static and dynamic HPKP, what's @firefox's plan? Anybody know? #lazyweb""",EN,2018-07-10 16:32:25,2018-07-10 16:32:25,https://twitter.com/statuses/1016721818181406720,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TfGn2-UgABSZ93,inbound,,XperienceIS (Xperience Internet Solutions),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/zIH1pM8rLL""","NL,Firefox iOS",2018-07-10 16:30:07,2018-07-10 16:30:07,https://twitter.com/statuses/1016721237257736192,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TfAcYREgABp1wX,inbound,,zoukunnen (zoukunnen),"""@ZiggoWebcare  Na de update van F-secure werkt het niet meer in FireFox. Heb verwijderd en opnieuw geïnstalleerd maar helaas.""","NL,Help Me",2018-07-10 16:29:42,2018-07-10 16:29:42,https://twitter.com/statuses/1016721133700251648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TeJ-M-swAB4EBC,inbound,,visubias (Muzibur Rahman),"""@jerrynixon @firefox try pressing the backspace in edge 😶""",EN,2018-07-10 16:26:11,2018-07-10 16:26:11,https://twitter.com/statuses/1016720249008185344,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TdQAlOmgABS-7q,inbound,,stshank (Stephen Shankland),"""iOS users can now try a @Mozilla password manager app that builds from passwords you've saved in @firefox. Android version to come. Another Firefox Test Pilot option syncs notes — this app only for Android for now but syncs with the desktop browser. https://t.co/2gWnfGpMOJ""","EN,Firefox iOS,No Action Taken,Press Release,Android,Help Me",2018-07-10 16:22:23,2018-07-10 16:22:23,https://twitter.com/statuses/1016719292589486086,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TdF32-UgABSZ7k,inbound,,nosraldraw (Ward Larson),"""@jtbrazier @firefox @WeWuzBoomers""",,2018-07-10 16:21:41,2018-07-10 16:21:41,https://twitter.com/statuses/1016719116382527488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tc4wlOmgABS-7I,inbound,,jerrynixon (🖖 Jerry Nixon),"""From time-to-time I retry #MicrosoftEdge (usually when @firefox crashes), but there is 1 missing feature making it abruptly unusable for me. What? 
[ Right-click, Back. ] I know. I know. Maybe I am the only one, but moving my mouse to the top-left corner of my screen sucks web. https://t.co/09akTOO1XP""",EN,2018-07-10 16:20:39,2018-07-10 16:20:39,https://twitter.com/statuses/1016718853961732096,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tc4wlOmgABS-7I,inbound,,jerrynixon (🖖 Jerry Nixon),"""@visubias @firefox That works, but: 1) my hand is on my mouse, and 2) my cursor *could* be in a text-box. I want to repeat, I know you are right, here. That said, right-click/back is so freaking basic. So stinking simple. Seems obvious.""",EN,2018-07-10 16:20:39,2018-07-10 16:29:41,https://twitter.com/statuses/1016721129161912320,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tc4wlOmgABS-7I,inbound,,jerrynixon (🖖 Jerry Nixon),"""@WaZaap @firefox Very nice.""",EN,2018-07-10 16:20:39,2018-07-10 21:07:59,https://twitter.com/statuses/1016791164916133888,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tc4wlOmgABS-7I,inbound,,jerrynixon (🖖 Jerry Nixon),"""@tim_wilson @firefox So handy. So very handy. Also in Word &amp; Outlook.""",EN,2018-07-10 16:20:39,2018-07-13 03:53:24,https://twitter.com/statuses/1017617968996352000,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0Tc4wlOmgABS-7I,inbound,,jerrynixon (🖖 Jerry Nixon),"""@Shakir_92 @firefox Already did.""",EN,2018-07-10 16:20:39,2018-07-13 04:05:18,https://twitter.com/statuses/1017620961464442880,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TcYsYREgABp1ts,inbound,,"air_hedgehog (Funkin' Android)","""Поставил на телефоне дефолтным браузером @firefox . Теперь все ссылки открываются либо в нем, либо в его веб-вью. Решил попробовать их новую напоминалку https://t.co/JImcXdBagK . Логинюсь в нее на андроиде и она логинится через @googlechrome . У меня небольшой вопрос: Вы чё?""",,2018-07-10 16:18:41,2018-07-10 16:18:41,https://twitter.com/statuses/1016718362469126144,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TbmMYREgABp1s7,inbound,,PhalinShah (Phalin),"""@firefox can't see the container tabs on browser. where they at?""","EN,Pending",2018-07-10 16:15:19,2018-07-10 16:15:19,https://twitter.com/statuses/1016717511675572224,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TabH2-UgABSZ4k,inbound,,tracyannkosa (Tracy Ann Kosa),"""If you're using @firefox (and you should be) take advantage of the Facebook Container Extension (https://t.co/v7HR6qjzrn) which helps isolate your identity and offers some protection from third-party cookies. https://t.co/gRb9V0moV6""","EN,Pending",2018-07-10 16:10:19,2018-07-10 16:10:19,https://twitter.com/statuses/1016716253988257793,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TZv32-UgABSZ34,inbound,,RssTweakers (Tweakers.net RSS),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/NjADWYZYRj""","NL,Firefox iOS",2018-07-10 16:07:16,2018-07-10 16:07:16,https://twitter.com/statuses/1016715488347541505,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TZjuM-swAB4D8K,inbound,,comxxit (Comxx IT Solutions),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/EbfA1eyi2j""","NL,Firefox iOS",2018-07-10 16:06:28,2018-07-10 16:06:28,https://twitter.com/statuses/1016715284168790016,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TZPn2-UgABSZ3S,inbound,,tweakers (Tweakers),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/ujLd8A5h36""","NL,Firefox iOS",2018-07-10 16:05:05,2018-07-10 16:05:05,https://twitter.com/statuses/1016714936561496064,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TYxn2-UgABSZ3D,inbound,,Medianieuwtjes (Mediajournalist),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/nKLebdzifu""","NL,Firefox iOS",2018-07-10 16:03:06,2018-07-10 16:03:06,https://twitter.com/statuses/1016714437162496000,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TYhAlOmgABS-28,inbound,,Mikael_Arling (Mikael Arling),"""@firefox :-D G R E A T work People. Well Done.""",EN,2018-07-10 16:02:08,2018-07-10 16:02:08,https://twitter.com/statuses/1016714193586843648,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TYU-M-swAB4D6z,inbound,,RandomFFUser (Random Firefox User),"""@kismith @firefox hi! Firefox comes with Google by default. You probably have some adware trying to change your default search engine #fxhelp""","EN,AoA",2018-07-10 16:01:18,2018-07-10 16:01:18,https://twitter.com/statuses/1016713986572804099,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TYU-M-swAB4D6z,inbound,,RandomFFUser (Random Firefox User),"""@kismith @firefox Please scan for adware and tell me if it got fixed https://t.co/nRuQGY1sim #fxhelp""","EN,AoA",2018-07-10 16:01:18,2018-07-11 10:44:13,https://twitter.com/statuses/1016996578912100353,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TYU-M-swAB4D6z,inbound,,RandomFFUser (Random Firefox User),"""@kismith @firefox Please scan for adware and tell me if it got fixed https://t.co/nRuQGY1sim #fxhelp""","EN,AoA",2018-07-10 16:01:18,2018-07-11 10:44:13,https://twitter.com/statuses/1016996578912100353,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TX1uM-swAB4D6C,inbound,,RandomFFUser (Random Firefox User),"""@wesbos @DeaNHtiD99 Hi! If you see any JS errors only in Firefox, please yell about it (use caps lock if needed) or you can just report them on https://t.co/hDpjcms0qi The web is built for all, not just for Chrome #fxhelp""","EN,AoA",2018-07-10 15:58:09,2018-07-10 15:58:09,https://twitter.com/statuses/1016713194386149378,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TX0-M-swAB4D51,inbound,,Nieuws_Computer (Computer),"""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS https://t.co/M0XpJMYSt6 #computers #computer #pc""","NL,Firefox iOS",2018-07-10 15:58:02,2018-07-10 15:58:02,https://twitter.com/statuses/1016713165244116992,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TXQ32-UgABSZ1E,inbound,,zajda1985 (Lukáš Chroustovský),"""Aplikace Firefox pro Android přechází do fáze údržby https://t.co/nRYrlkfJeW""","CZ,Android",2018-07-10 15:56:37,2018-07-10 15:56:37,https://twitter.com/statuses/1016712805829967873,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TXAAlOmgABS-1P,inbound,,BillKingston (Bill Kingston),"""@kismith @firefox Click on the magnifying glass in the left side of the search bar at the top of the browser.  Select ""change search settings"" It will open up a menu. Second title is ""Default Search Engine"". Change it and you should be good.""",EN,2018-07-10 15:55:43,2018-07-10 15:55:43,https://twitter.com/statuses/1016712580218458112,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWtQlOmgABS-0z,inbound,,dotekomanie (Dotekománie.cz),"""Aplikace Firefox pro Android přechází do fáze údržby https://t.co/dsCJEKzCMj""","CZ,Android",2018-07-10 15:54:19,2018-07-10 15:54:19,https://twitter.com/statuses/1016712227234242563,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWpOM-swAB4D4s,inbound,,tweakers_nieuws (Tweakers.net Nieuws),"""""Mozilla test wachtwoordbeheerder voor Firefox-logins op iOS"" https://t.co/8Xg548NCUg""","NL,Firefox iOS",2018-07-10 15:54:02,2018-07-10 15:54:02,https://twitter.com/statuses/1016712155851345920,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWHH2-UgABSZzj,inbound,,kismith (Kirsten Smith),"""Oh @firefox why do you insist on reverting to the Yahoo browser every time I open you? Why? https://t.co/sLo2vVYOLX""",EN,2018-07-10 15:51:54,2018-07-10 15:51:54,https://twitter.com/statuses/1016711622142783488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWHH2-UgABSZzj,inbound,,kismith (Kirsten Smith),"""@RandomFFUser @firefox Every time I open it the default is Yahoo. I have to go in and change it.""",EN,2018-07-10 15:51:54,2018-07-11 00:53:36,https://twitter.com/statuses/1016847944153255937,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWHH2-UgABSZzj,inbound,,kismith (Kirsten Smith),"""@BillKingston @firefox Thanks Bill.""",EN,2018-07-10 15:51:54,2018-07-11 00:55:37,https://twitter.com/statuses/1016848451609481217,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TWDsYREgABp1m1,inbound,,cliqz (Cliqz),"""@dns2utf8 @firefox Chapeau! 3 Fake News in 1 Tweet. Ghostery never was kicked out of Firefox. Ghostery never sold data about users. And obviously they ""don't sell their data"" again. You would know that if you had read the article you linked.""",EN,2018-07-10 15:51:42,2018-07-10 15:51:42,https://twitter.com/statuses/1016711568615268352,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TV4X2-UgABSZzM,inbound,,zmeysa (zmeysa),"""Reading mode в мобильном @firefox гениален, интересно в iOS работает?""",Firefox iOS,2018-07-10 15:50:55,2018-07-10 15:50:55,https://twitter.com/statuses/1016711373177303040,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TT-eM-swAB4D1L,inbound,,rychlofky (Rychlofky),"""Který prohlížeč je rychlejší? Google Chrome vs. Mozilla Firefox vs. Microsoft Edge https://t.co/fYB3ac5xkb https://t.co/0kJYU5aroA""",CZ,2018-07-10 15:42:20,2018-07-10 15:42:20,https://twitter.com/statuses/1016709213404483584,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TTQcYREgABp1jX,inbound,,dns2utf8 (dns2utf8),"""Wow ghostery was kicked out of @firefox because they tracked and sold  userdata.
Now they are back and track users and sell their data again .............................
https://t.co/TIHzyIpkty""",EN,2018-07-10 15:39:43,2018-07-10 15:39:43,https://twitter.com/statuses/1016708555309768704,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TSaH2-UgABSZvf,inbound,,capi (Capi),"""The ""Notes"" experiment looks interesting. I really like Google Keep, but I'd also like my notes not being data-minded by Google. A dream would be an API to interact with the ""Notes"" from third-party-apps (something, that Google Keep is missing since forever). Pretty please! https://t.co/ZRvf4PvM5g""","EN,Fan Luv,Pending",2018-07-10 15:36:07,2018-07-10 15:36:07,https://twitter.com/statuses/1016707647452663810,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TReglOmgABS-vA,inbound,,MkllSUMO (Mkll),"""@_KumaraKrishnan @firefox Hi there KK, Please note, Firefox Lockbox is currently an English only app available in a few regions including Australia, New Zealand, United Kingdom, United States, and Canada.

- Mkll #fxhelp""","EN,AoA",2018-07-10 15:32:08,2018-07-10 15:32:08,https://twitter.com/statuses/1016706643998986241,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TQdglOmgABS-ub,inbound,,tdnvl (Thomas Deneuville),"""@firefox's new Side View feature helps bring distraction to 11: Twitter feed and @optimalworkshop side by side... https://t.co/NOtbMLQoyG""",EN,2018-07-10 15:27:49,2018-07-10 15:27:49,https://twitter.com/statuses/1016705558575972352,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TQUH2-UgABSZuC,inbound,,polr (polr),"""@roloog @Spockfan47 De laatste firefox is hier even snel, zo niet sneller dan chrome.""",NL,2018-07-10 15:27:01,2018-07-10 15:27:01,https://twitter.com/statuses/1016705357429821440,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TPMQlOmgABS-tQ,inbound,,_KumaraKrishnan (Kumara Krishnan),"""@firefox Not available for iOS India""","EN,Firefox iOS",2018-07-10 15:22:24,2018-07-10 15:22:24,https://twitter.com/statuses/1016704196286996480,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TPMQlOmgABS-tQ,inbound,,_KumaraKrishnan (Kumara Krishnan),"""@MkllSUMO @firefox Can we get a testflight build please?""","EN,Firefox iOS",2018-07-10 15:22:24,2018-07-10 15:36:37,https://twitter.com/statuses/1016707772409233408,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TOgglOmgABS-s2,inbound,,bittin (bittin),"""Watching @mozilla @firefox Meeting at @AirMozilla @Vidyo @zoom_us and then later @FACEIT CS and @linuxfoundation webinar""",EN,2018-07-10 15:19:28,2018-07-10 15:19:28,https://twitter.com/statuses/1016703457036824577,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TNxcYREgABp1e9,inbound,,iamVP7 (விஸ்வபிரசாத்),"""Wow @FxTestPilot team came up with amazing  @firefox #notes feature as mobile app in  @Android platform.. check out it in @GooglePlayDev and share your feedback..  https://t.co/S3Y9Oj7TLP""","EN,Android",2018-07-10 15:16:14,2018-07-10 15:16:14,https://twitter.com/statuses/1016702642670612481,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TNU-M-swAB4Dvt,inbound,,MkllSUMO (Mkll),"""@oliverandrich @mozilla @firefox No time frame on that as far as I'm aware, but for the time being - Firefox Lockbox is currently an English only app available in a few regions including Australia, New Zealand, United Kingdom, United States, and Canada.

- Mkll #fxhelp""","EN,AoA",2018-07-10 15:14:26,2018-07-10 15:14:26,https://twitter.com/statuses/1016702191019675649,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TNRglOmgABS-r5,inbound,,codeturkiye (codeturkiye),"""Bağlantınız güvenli değil – Mozilla Firefox Tarayıcısı  https://t.co/IYOdbgTpam""",TR,2018-07-10 15:14:04,2018-07-10 15:14:04,https://twitter.com/statuses/1016702098480787459,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TNL8YREgABp1ec,inbound,,MkllSUMO (Mkll),"""@kotzlopp @firefox Hi there Kotz, Please note, Firefox Lockbox is currently an English only app available in a few regions including Australia, New Zealand, United Kingdom, United States, and Canada.

- Mkll #fxhelp""","EN,AoA",2018-07-10 15:13:49,2018-07-10 15:13:49,https://twitter.com/statuses/1016702036287553536,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TM68YREgABp1eR,inbound,,cs_marshall (Charles Marshall),"""Lock box!?! come on @firefox https://t.co/Bqe0V1G0gZ""",EN,2018-07-10 15:12:38,2018-07-10 15:12:38,https://twitter.com/statuses/1016701737544110081,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TMXQlOmgABS-rO,inbound,,MkllSUMO (Mkll),"""@mosolicious @zgh94 @DuckDuckGo @FirefoxFocus @HTTPSEverywhere @PrivacyBadger @firefox No cookies are saved on Firefox Focus, at all.

- Mkll #fxhelp""","EN,AoA,Firefox Focus",2018-07-10 15:10:19,2018-07-10 15:10:19,https://twitter.com/statuses/1016701156603711488,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TMCeM-swAB4Du5,inbound,,Spockfan47 (Spockfan47 🖖),"""@verjandering Vorig jaar lukte het met Firefox, dit jaar met Chrome. ‘t is elke keer zoeken.""",NL,2018-07-10 15:08:47,2018-07-10 15:08:47,https://twitter.com/statuses/1016700767649058816,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TLi-M-swAB4Dum,inbound,,Spockfan47 (Spockfan47 🖖),"""@roloog Die heb ik nog niet gebruikt. Ik dacht met de 3 populairste (Chrome, Firefox en Edge) genoeg te hebben. 😐""",NL,2018-07-10 15:06:40,2018-07-10 15:06:40,https://twitter.com/statuses/1016700237635874816,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TLi-M-swAB4Dum,inbound,,Spockfan47 (Spockfan47 🖖),"""@KarelBrits @polr @roloog Idd. Vorig jaar lukte het met Firefox, nu met Chrome.""",NL,2018-07-10 15:06:40,2018-07-10 15:14:53,https://twitter.com/statuses/1016702303741628418,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TKzOM-swAB4DuI,inbound,,PetrBlahosAuto (Petr Blahos Auto),"""A Textový webový prohlížeč Browsh https://t.co/8FjOipkSi5 Browsh je textový webový prohlížeč. Na rozdíl od prohlížečů Lynx, Links nebo ELinks zobrazí v terminálu také obrázky a videa. O vlastní vykreslování se stará Firefox v headless módu. Zdrojové kódy Browsh jsou k dispozici…""",CZ,2018-07-10 15:03:30,2018-07-10 15:03:30,https://twitter.com/statuses/1016699439199682568,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TJ8glOmgABS-pg,inbound,,mozilla_fr (Mozilla francophone),"""Redesign du centre de vie privée : v1 dans @FirefoxNightly et v2 en cours de développement pour @Firefox 63, et autres nouvelles du développement https://t.co/uODmEQJOs5 https://t.co/tTIeGB9V4o""",FR,2018-07-10 15:00:00,2018-07-10 15:00:00,https://twitter.com/statuses/1016698560174125059,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TJs8YREgABp1bn,inbound,,kotzlopp (Kotz),"""@firefox Do not go out in Brazil ?""",EN,2018-07-10 14:58:58,2018-07-10 14:58:58,https://twitter.com/statuses/1016698298340724739,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TJs8YREgABp1bn,inbound,,kotzlopp (Kotz),"""@firefox store app brazil""",EN,2018-07-10 14:58:58,2018-07-10 14:59:38,https://twitter.com/statuses/1016698465320136704,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0THbOM-swAB4Drn,inbound,,adriano_vieira (Adriano Vieira),"""Caramba! O web site do @AtomEditor (https://t.co/jRb6kOne8q) faz o navegador @firefox  ficar com mais de 80% de uso de cpu! Um dia entendo...
Quem explica?""",PT-BR,2018-07-10 14:49:15,2018-07-10 14:49:15,https://twitter.com/statuses/1016695853992603649,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TGDOM-swAB4Dqd,inbound,,MariusNestor (Marius Nestor),"""Mozilla Announces #Firefox Lockbox, a Face ID-Compatible Password Manager for iOS, and Notes by Firefox for #Android https://t.co/4zj0A6fC2F @firefox #opensource https://t.co/GS1jNfFuK7""","EN,Firefox iOS,Android,Help Me",2018-07-10 14:43:21,2018-07-10 14:43:21,https://twitter.com/statuses/1016694370731548673,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TGAMYREgABp1ZJ,inbound,,paulus999 (Paul Sohier),"""@ingnl Wanneer ik een CSV van af/bijschrijvingen probeer te downloaden krijg ik een http 403 foutmelding. Zowel chrome, firefox als IE.""",NL,2018-07-10 14:43:01,2018-07-10 14:43:01,https://twitter.com/statuses/1016694285289316352,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TF132-UgABSZmM,inbound,,SoftpediaLinux (Softpedia Linux),"""Mozilla Announces Notes by Firefox for #Android Secure Note-Taking App, #Firefox Lockbox, a Face ID-Compatible Password Manager for iOS https://t.co/fT18z4zZxF @firefox #opensource https://t.co/WlSUc5qXYj""","EN,Firefox iOS,Android,Help Me",2018-07-10 14:42:29,2018-07-10 14:42:29,https://twitter.com/statuses/1016694149674885120,,,
twitter,message,tweet,https://reply.buffer.com/conversations/W0TFuOM-swAB4DqI,inbound,,Softpedia (Softpedia),"""Mozilla Announces #Firefox Lockbox, a Face ID-Compatible Password Manager for iOS, Notes by Firefox for #Android Secure Note-Taking App https://t.co/wGleWsWv4A @firefox #opensource https://t.co/dMylUlPbTA""","EN,Firefox iOS,Android,Help Me",2018-07-10 14:41:58,2018-07-10 14:41:58,https://twitter.com/statuses/1016694019781513216,,,
